,personUri,personLabel,birthYear,gender,countries,continents,fields
3017,http://www.wikidata.org/entity/Q41331336,Jean-Pierre Bat,1982,male,France,Europe,
3018,http://www.wikidata.org/entity/Q15810556,Q15810556,1938,male,Germany,Europe,
3019,http://www.wikidata.org/entity/Q95077347,Alois Šimka,1925,male,Czechoslovakia,Europe,
3020,http://www.wikidata.org/entity/Q115169705,Giulia D'Angelo,1979,female,Italy,Europe,
3021,http://www.wikidata.org/entity/Q42899768,Gustaaf Asaert,1929,male,Belgium,Europe,
3022,http://www.wikidata.org/entity/Q105024440,José Bueno Paz,1897,male,Spain,Europe,
3023,http://www.wikidata.org/entity/Q9199507,Czesława Ohryzko-Włodarska,1927,female,Poland,Europe,"archival science, historiography"
3024,http://www.wikidata.org/entity/Q3069048,Fernand Benoît,1892,male,France,Europe,
3025,http://www.wikidata.org/entity/Q4798492,Arthur Doughty,1860,male,Canada,North America,
3026,http://www.wikidata.org/entity/Q95098905,Jiří Frajdl,1930,male,Czechoslovakia,Europe,"vexillology, history, education, heraldry, auxiliary science of history, archival science"
3027,http://www.wikidata.org/entity/Q5240502,David Trim,1969,male,United Kingdom,Europe,
3028,http://www.wikidata.org/entity/Q7117362,P. K. Nair,1933,male,"Dominion of India, British Raj, India",Asia,
3029,http://www.wikidata.org/entity/Q24762304,Jürgen Sydow,1921,male,Germany,Europe,"archival science, history"
3030,http://www.wikidata.org/entity/Q95121470,Ludvík Feigl,1861,male,Czechoslovakia,Europe,
3031,http://www.wikidata.org/entity/Q110993714,Uladzímír Genadzʹevíč Kulažanka,1976,male,"Belarus, Soviet Union","Europe, Asia",
3032,http://www.wikidata.org/entity/Q27892438,Giulio Prunai,1906,male,"Italy, Kingdom of Italy",Europe,
3033,http://www.wikidata.org/entity/Q84045993,Benedek Varga,1962,male,Hungary,Europe,
3034,http://www.wikidata.org/entity/Q36362655,Nicole Michel-Dansac,1914,female,France,Europe,
3035,http://www.wikidata.org/entity/Q25326187,Maria Guercio,1952,female,Italy,Europe,"library science, bibliography, archival science"
3036,http://www.wikidata.org/entity/Q95476151,Pavla Burdová,1926,female,Czechoslovakia,Europe,
3037,http://www.wikidata.org/entity/Q36039225,Aline Vallée-Karcher,1933,female,France,Europe,
3038,http://www.wikidata.org/entity/Q3920509,V. L. Nasevich,1957,male,"Soviet Union, Belarus","Europe, Asia",history
3039,http://www.wikidata.org/entity/Q2657338,Arie Altena,1966,male,Kingdom of the Netherlands,Europe,
3040,http://www.wikidata.org/entity/Q17353115,Birgit Jooss,1965,female,Germany,Europe,digital art history
3041,http://www.wikidata.org/entity/Q113845682,Martina Wiech,1970,female,Germany,Europe,
3042,http://www.wikidata.org/entity/Q121333852,Ilona Kovács,1974,female,Hungary,Europe,
3043,http://www.wikidata.org/entity/Q110129930,Marieta Adam Chiper,1945,female,Romania,Europe,
3044,http://www.wikidata.org/entity/Q108718179,P.A. Heiberg,1864,male,Kingdom of Denmark,Europe,
3045,http://www.wikidata.org/entity/Q68942,Werner Rothmaler,1908,male,Germany,Europe,"geobotany, systematic botany, botany"
3046,http://www.wikidata.org/entity/Q3426626,René Merlet,1866,male,France,Europe,
3047,http://www.wikidata.org/entity/Q117258681,Zsófia Kádár,1987,female,Hungary,Europe,
3048,http://www.wikidata.org/entity/Q3762661,Gian Giacomo Fissore,1940,male,Italy,Europe,"medieval history, palaeography"
3049,http://www.wikidata.org/entity/Q95099690,Bohumír Janoušek,1924,male,Czechoslovakia,Europe,
3050,http://www.wikidata.org/entity/Q35858531,Michel Quétin,1935,male,France,Europe,
3051,http://www.wikidata.org/entity/Q55721769,Robert Garon,1942,male,Canada,North America,archival science
3052,http://www.wikidata.org/entity/Q1990994,Ernest Hosten,1883,male,Belgium,Europe,
3053,http://www.wikidata.org/entity/Q104872114,Antonio Mañueco Francos,1907,male,Spain,Europe,
3054,http://www.wikidata.org/entity/Q19997934,Antonio María Fabié Gutiérrez de la Rasilla,1872,male,Spain,Europe,
3055,http://www.wikidata.org/entity/Q2792970,Paul Oberholzer,1968,male,Switzerland,Europe,
3056,http://www.wikidata.org/entity/Q51682448,Peter G. Tropper,1956,male,Austria,Europe,
3057,http://www.wikidata.org/entity/Q25932222,Eugène Déprez,1874,male,France,Europe,Hundred Years' War
3058,http://www.wikidata.org/entity/Q125561,Wendel Langenegger,1912,male,Switzerland,Europe,
3059,http://www.wikidata.org/entity/Q41883790,Johan Vanhecke,1957,male,Belgium,Europe,archival science
3060,http://www.wikidata.org/entity/Q93252052,Ivan Chvatík,1941,male,Czech Republic,Europe,"philosophy, translation, editing"
3061,http://www.wikidata.org/entity/Q95376773,Milada Vymlátilová,1932,female,Czechoslovakia,Europe,
3062,http://www.wikidata.org/entity/Q1585844,Karl Heinrich Schäfer,1871,male,Germany,Europe,"history, history of Christianity, legal history, cultural history"
3063,http://www.wikidata.org/entity/Q95149879,Gustav Hofmann,1925,male,Czechoslovakia,Europe,
3064,http://www.wikidata.org/entity/Q111148898,Conrad Archambault,1893,male,Canada,North America,
3065,http://www.wikidata.org/entity/Q76485470,Carl Fredrik Corin,1906,male,Sweden,Europe,
3066,http://www.wikidata.org/entity/Q25503195,Niko Duboković Nadalini,1909,male,Croatia,Europe,
3067,http://www.wikidata.org/entity/Q61564632,Stanko Jug,1910,male,"Kingdom of Serbs, Croats and Slovenes, Kingdom of Yugoslavia, Austria–Hungary",Europe,
3068,http://www.wikidata.org/entity/Q2960047,Charles Portal,1862,male,France,Europe,
3069,http://www.wikidata.org/entity/Q104230928,Jacques Grimard,1947,male,Canada,North America,
3070,http://www.wikidata.org/entity/Q125689969,Oksana Franko,1939,female,"Soviet Union, Ukraine","Asia, Europe",
3071,http://www.wikidata.org/entity/Q42308211,Justine Berlière,1983,female,France,Europe,
3072,http://www.wikidata.org/entity/Q17122322,Manuela Villalpando,1915,female,Spain,Europe,"history, biography"
3073,http://www.wikidata.org/entity/Q104657360,Marcelo Núñez de Cepeda y Ortega,1879,male,Spain,Europe,
3074,http://www.wikidata.org/entity/Q66022384,Lilijana Žnidaršič Golec,1963,female,Slovenia,Europe,"history, archival science"
3075,http://www.wikidata.org/entity/Q36197404,Claudine Bougard,1925,female,France,Europe,
3076,http://www.wikidata.org/entity/Q15945076,Herman Vandenburg Ames,1865,male,United States,North America,
3077,http://www.wikidata.org/entity/Q1401721,János Varga,1927,male,Hungary,Europe,"history, politics, archival science"
3078,http://www.wikidata.org/entity/Q95214801,Rudolf Vindiš,1898,male,Czechoslovakia,Europe,
3079,http://www.wikidata.org/entity/Q135438813,Janusz Kuligowski,1959,male,Poland,Europe,
3080,http://www.wikidata.org/entity/Q12023706,Jaromíra Knapíková,1972,female,Czech Republic,Europe,
3081,http://www.wikidata.org/entity/Q95103439,Josef Šístek,1904,male,Czechoslovakia,Europe,"education, archival science"
3082,http://www.wikidata.org/entity/Q105981722,Alexandre Lobato,1915,male,Portugal,Europe,
3083,http://www.wikidata.org/entity/Q5609874,Per Clemensson,1936,male,Sweden,Europe,
3084,http://www.wikidata.org/entity/Q62080650,Johanne Skovgaard,1879,female,Kingdom of Denmark,Europe,
3085,http://www.wikidata.org/entity/Q19997834,Anton Vila i Sala,1863,male,Spain,Europe,
3086,http://www.wikidata.org/entity/Q7050603,Norden Hartman,1921,male,South Africa,Africa,
3087,http://www.wikidata.org/entity/Q1733152,Karl Themel,1890,male,Germany,Europe,
3088,http://www.wikidata.org/entity/Q107446074,Francesco De Feo,1928,male,Kingdom of Italy,Europe,
3089,http://www.wikidata.org/entity/Q28916714,Nicolas Buat,1969,male,France,Europe,
3090,http://www.wikidata.org/entity/Q11249271,Mila Rechcigl,1930,male,United States,North America,
3091,http://www.wikidata.org/entity/Q2959969,Charles Perrat,1899,male,France,Europe,
3092,http://www.wikidata.org/entity/Q12037434,Miloslav Baláš,1907,male,Czechoslovakia,Europe,
3093,http://www.wikidata.org/entity/Q35239177,Paul Aimès,1903,male,France,Europe,
3094,http://www.wikidata.org/entity/Q42337623,Agnès Goudail,1971,female,France,Europe,
3095,http://www.wikidata.org/entity/Q3370861,Paul Chevreux,1854,male,France,Europe,
3096,http://www.wikidata.org/entity/Q36641136,Erich Forstreiter,1897,male,Austria,Europe,
3097,http://www.wikidata.org/entity/Q35122022,Pierre de Cénival,1888,male,France,Europe,"palaeography, legend, curating, archival science"
3098,http://www.wikidata.org/entity/Q94912421,Söhnke Thalmann,1974,male,Germany,Europe,"classical philology, archival science, history"
3099,http://www.wikidata.org/entity/Q95455461,Vladimír Novák,1895,male,Czechoslovakia,Europe,
3100,http://www.wikidata.org/entity/Q1468108,Fritz Rörig,1882,male,Germany,Europe,"auxiliary science of history, archival science, history"
3101,http://www.wikidata.org/entity/Q6271291,Zdzisław Chmielewski,1942,male,Poland,Europe,"auxiliary science of history, archival science, history, politics"
3102,http://www.wikidata.org/entity/Q105492382,Francesco Vergara Caffarelli,1955,male,Italy,Europe,
3103,http://www.wikidata.org/entity/Q12725558,Constantin Moisil,1876,male,"Kingdom of Romania, Romania, Austria–Hungary",Europe,
3104,http://www.wikidata.org/entity/Q109409363,Giuseppe M. Cagni,1922,male,"Italy, Kingdom of Italy",Europe,
3105,http://www.wikidata.org/entity/Q111734796,Joe W. Johnson,1908,male,United States,North America,
3106,http://www.wikidata.org/entity/Q12171053,Valentyna Shandra,1952,female,Ukraine,Europe,"archival science, archaeography, history"
3107,http://www.wikidata.org/entity/Q108841501,Alessandro Leoncini,1955,male,Italy,Europe,
3108,http://www.wikidata.org/entity/Q1581926,Hans Recknagel,1938,male,Germany,Europe,
3109,http://www.wikidata.org/entity/Q16976735,Miquel Carreras i Costajussà,1905,male,Spain,Europe,
3110,http://www.wikidata.org/entity/Q42310222,Rémy Verdo,1984,male,France,Europe,
3111,http://www.wikidata.org/entity/Q106462795,Jakob Kuratli Hüeblin,1977,male,Switzerland,Europe,"history, archival science"
3112,http://www.wikidata.org/entity/Q7349488,Robert S. Martin,1949,male,United States,North America,
3113,http://www.wikidata.org/entity/Q4681714,Adelaide Fries,1871,female,United States,North America,
3114,http://www.wikidata.org/entity/Q2224426,Jacques Mertens,1936,male,Belgium,Europe,
3115,http://www.wikidata.org/entity/Q120226974,Giuseppe Ricci,1957,male,Italy,Europe,
3116,http://www.wikidata.org/entity/Q94877170,Karel Polesný,1880,male,Czechoslovakia,Europe,
3117,http://www.wikidata.org/entity/Q5983986,Karl Mellander,1888,male,Sweden,Europe,
3118,http://www.wikidata.org/entity/Q55226035,Antonio Bruers,1887,male,Italy,Europe,
3119,http://www.wikidata.org/entity/Q109537625,Giovanna Coppola Bisazza,1954,female,Italy,Europe,
3120,http://www.wikidata.org/entity/Q22681977,Manfred Tschaikner,1957,male,Austria,Europe,
3121,http://www.wikidata.org/entity/Q111429903,Renato Delfiol,1951,male,Italy,Europe,
3122,http://www.wikidata.org/entity/Q20020703,Vicente Cárcel Orti,1940,male,Spain,Europe,
3123,http://www.wikidata.org/entity/Q15434723,Josef Kallbrunner,1881,male,Austria,Europe,
3124,http://www.wikidata.org/entity/Q97515381,Stanisław Hłasko,1868,male,Poland,Europe,"opinion journalism, law, creative and professional writing, translating activity, political activity"
3125,http://www.wikidata.org/entity/Q34835308,Auguste Eckel,1862,male,France,Europe,
3126,http://www.wikidata.org/entity/Q1463136,Friedrich Wilhelm Oediger,1907,male,Germany,Europe,
3127,http://www.wikidata.org/entity/Q27056646,Karin Åström Iko,1967,female,Sweden,Europe,
3128,http://www.wikidata.org/entity/Q134715620,Gali Losenkova,1926,female,Estonia,Europe,
3129,http://www.wikidata.org/entity/Q872809,Gabriella Csiffáry,1958,female,Hungary,Europe,
3130,http://www.wikidata.org/entity/Q1102766,Clovis Brunel,1884,male,France,Europe,"editing, philology, Old Occitan, medieval studies, Romance studies, palaeography"
3131,http://www.wikidata.org/entity/Q55676908,Vinzenz Schindler,1878,male,"Austria, Cisleithania",Europe,
3132,http://www.wikidata.org/entity/Q1810906,Christopher Brinchmann,1864,male,Norway,Europe,
3133,http://www.wikidata.org/entity/Q34828927,Henri Tournoüer,1861,male,France,Europe,
3134,http://www.wikidata.org/entity/Q104614254,María Jesús Cuesta Escudero,1934,female,Spain,Europe,
3135,http://www.wikidata.org/entity/Q1708081,Joseph Theodor Müller,1854,male,Germany,Europe,
3136,http://www.wikidata.org/entity/Q110407292,Thord Bylund,1939,male,Sweden,Europe,
3137,http://www.wikidata.org/entity/Q124422574,Ferenc Bay,1904,male,Hungary,Europe,
3138,http://www.wikidata.org/entity/Q30344995,Q30344995,1914,male,Soviet Union,"Asia, Europe",
3139,http://www.wikidata.org/entity/Q28739903,Georges Espinas,1869,male,France,Europe,
3140,http://www.wikidata.org/entity/Q1066248,Charles Malherbe,1853,male,France,Europe,
3141,http://www.wikidata.org/entity/Q74593255,Eric Willey,1975,undisclosed gender,United States,North America,"middle management, library and information science, archival processing, cataloging, linked data"
3142,http://www.wikidata.org/entity/Q84749664,Rudolf Maxera,1868,male,"Czechoslovakia, Austria–Hungary",Europe,
3143,http://www.wikidata.org/entity/Q42407118,Élisabeth-Thérèse Lemaire,1926,female,France,Europe,
3144,http://www.wikidata.org/entity/Q114207157,Nataša  Budna Kodrič,1966,female,Slovenia,Europe,
3145,http://www.wikidata.org/entity/Q59530793,Ettore Falconi,1919,male,"Kingdom of Italy, Italy",Europe,"archiving, history"
3146,http://www.wikidata.org/entity/Q28806898,Bernd Kasten,1964,male,Germany,Europe,"history, archival science"
3147,http://www.wikidata.org/entity/Q95223788,László Csősz,1973,male,Hungary,Europe,
3148,http://www.wikidata.org/entity/Q7513228,Sigurd Engelstad,1914,male,Norway,Europe,
3149,http://www.wikidata.org/entity/Q2569135,Matty Verkamman,1951,male,Kingdom of the Netherlands,Europe,
3150,http://www.wikidata.org/entity/Q38235309,Marc Daliphard,1955,male,France,Europe,
3151,http://www.wikidata.org/entity/Q12377006,Titus Christiani,1853,male,Russian Empire,North America,
3152,http://www.wikidata.org/entity/Q47516201,Zoltán Roboz,1861,male,Hungary,Europe,ampelography
3153,http://www.wikidata.org/entity/Q1705285,Josef Metzler,1921,male,Germany,Europe,"archival science, Catholic theology, missiology, history of Christianity, order of canons regular, church archive"
3154,http://www.wikidata.org/entity/Q658225,Arie Nabrings,1952,male,Germany,Europe,
3155,http://www.wikidata.org/entity/Q132961756,Q132961756,1945,male,Germany,Europe,
3156,http://www.wikidata.org/entity/Q63872591,Juan Irigioien Gerrikabeitia,1884,male,Spain,Europe,
3157,http://www.wikidata.org/entity/Q2136222,Herman Theodoor Colenbrander,1871,male,Kingdom of the Netherlands,Europe,
3158,http://www.wikidata.org/entity/Q19839503,Vilém Nezbeda,1912,male,Czechoslovakia,Europe,
3159,http://www.wikidata.org/entity/Q112132946,Jacobus Acquoy,1866,male,Kingdom of the Netherlands,Europe,
3160,http://www.wikidata.org/entity/Q40601923,Lukáš M. Vytlačil,1985,male,Czech Republic,Europe,"flute performance, conducting, history, poetry, bibliography"
3161,http://www.wikidata.org/entity/Q2337348,Stefan Pätzold,1966,male,Germany,Europe,
3162,http://www.wikidata.org/entity/Q131535622,Gábor Balázs,1974,male,Hungary,Europe,
3163,http://www.wikidata.org/entity/Q93269618,Pietro Bertolla,1854,male,Kingdom of Italy,Europe,
3164,http://www.wikidata.org/entity/Q3169827,Jean-Pierre Wallot,1935,male,Canada,North America,"journalism, archival science, history"
3165,http://www.wikidata.org/entity/Q42303679,Dominique Stutzmann,1977,male,France,Europe,digital history
3166,http://www.wikidata.org/entity/Q108712886,Pieter Beltjes,1914,male,Kingdom of the Netherlands,Europe,
3167,http://www.wikidata.org/entity/Q123246434,Anna Czocher,1975,female,Poland,Europe,
3168,http://www.wikidata.org/entity/Q66147,Friedrich Meinecke,1862,male,Germany,Europe,
3169,http://www.wikidata.org/entity/Q78224412,Félicien Machelart,1927,male,France,Europe,
3170,http://www.wikidata.org/entity/Q60884862,Luis Sánchez Belda,1920,male,Spain,Europe,
3171,http://www.wikidata.org/entity/Q98793057,Elsa Nordström,1916,female,Sweden,Europe,
3172,http://www.wikidata.org/entity/Q16663643,Vladislav Kirpichev,1948,male,Russia,Europe,
3173,http://www.wikidata.org/entity/Q2579903,Rick Prelinger,1953,male,United States,North America,
3174,http://www.wikidata.org/entity/Q96054618,Thekla Kluttig,1968,female,Germany,Europe,"political science, history, digital humanities, digital history"
3175,http://www.wikidata.org/entity/Q1448445,Franz Overkott,1895,male,Germany,Europe,
3176,http://www.wikidata.org/entity/Q124692067,Anne-Marie Abel,1930,female,France,Europe,
3177,http://www.wikidata.org/entity/Q63033629,Alena Miskova,1957,female,Czechoslovakia,Europe,history
3178,http://www.wikidata.org/entity/Q34828430,Olivier de Romanet,1859,male,France,Europe,
3179,http://www.wikidata.org/entity/Q20435171,Veronika Novák,1954,female,Slovakia,Europe,
3180,http://www.wikidata.org/entity/Q123501806,Gábor Verő,1925,male,Hungary,Europe,
3181,http://www.wikidata.org/entity/Q55996209,Vicenta Cortés Alonso,1925,female,Spain,Europe,
3182,http://www.wikidata.org/entity/Q5660767,Agustín Millares Carlo,1893,male,Spain,Europe,"Latin, bibliography, Latin-language literature, palaeography"
3183,http://www.wikidata.org/entity/Q1445817,Franz-Josef Heyen,1928,male,Germany,Europe,history
3184,http://www.wikidata.org/entity/Q96097101,Borghild Askeland,1896,female,Norway,Europe,
3185,http://www.wikidata.org/entity/Q35238277,Arthur Morgand,1897,male,France,Europe,
3186,http://www.wikidata.org/entity/Q5547555,Johan Axel Almquist,1870,male,Sweden,Europe,"archival science, history, library science"
3187,http://www.wikidata.org/entity/Q2560875,Werner Blumenberg,1900,male,Germany,Europe,
3188,http://www.wikidata.org/entity/Q16855647,Louis Demaison,1852,male,France,Europe,"archival science, archaeology, palaeography, history, art history"
3189,http://www.wikidata.org/entity/Q63060632,Wilhelm von Rosen,1941,male,Kingdom of Denmark,Europe,
3190,http://www.wikidata.org/entity/Q7341859,Robert Barclay,1901,male,"United Kingdom, United Kingdom of Great Britain and Ireland",Europe,
3191,http://www.wikidata.org/entity/Q9013708,José Berruezo Ramírez,1912,male,Spain,Europe,
3192,http://www.wikidata.org/entity/Q66022477,Vladimir Žumer,1949,male,Slovenia,Europe,"archival science, history, national archives"
3193,http://www.wikidata.org/entity/Q131412843,Andreas Matschenz,1959,male,Germany,Europe,
3194,http://www.wikidata.org/entity/Q36161183,Marie-Élisabeth Antoine,1926,female,France,Europe,
3195,http://www.wikidata.org/entity/Q100754484,Isabel Millé Jiménez,1894,female,Spain,Europe,
3196,http://www.wikidata.org/entity/Q5960935,Leif Ljungberg,1900,male,Sweden,Europe,
3197,http://www.wikidata.org/entity/Q15071431,Sergej Vasilʹevič Lûbimov,1872,male,"Russian Empire, Soviet Union","North America, Europe, Asia","history, genealogy"
3198,http://www.wikidata.org/entity/Q313134,Michal Šanda,1965,male,Czech Republic,Europe,"literature, archival science, literary activity, poetry, prose"
3199,http://www.wikidata.org/entity/Q3771264,Giuseppe Praga,1893,male,"Italy, Kingdom of Italy",Europe,
3200,http://www.wikidata.org/entity/Q465162,María Moliner,1900,female,Spain,Europe,
3201,http://www.wikidata.org/entity/Q131744019,Angel Laso Ballesteros,1966,male,Spain,Europe,
3202,http://www.wikidata.org/entity/Q104716463,Ascensión de la Plaza Santiago,1926,female,Spain,Europe,
3203,http://www.wikidata.org/entity/Q36182862,Georges Dumas,1926,male,France,Europe,
3204,http://www.wikidata.org/entity/Q11749714,Krzysztof Stryjkowski,1958,male,Poland,Europe,
3205,http://www.wikidata.org/entity/Q110105287,Aslan Kanan,1952,male,"Azerbaijan, Soviet Union","Asia, Europe",
3206,http://www.wikidata.org/entity/Q111841975,István Szabadi,1964,male,Hungary,Europe,
3207,http://www.wikidata.org/entity/Q81021886,Abdou Serpos Tidjani,1918,male,Benin,Africa,
3208,http://www.wikidata.org/entity/Q1123530,Árpád Károlyi,1853,male,Hungary,Europe,"archival science, history"
3209,http://www.wikidata.org/entity/Q1116608,Heinrich von Nathusius-Neinstedt,1851,male,German Empire,Europe,
3210,http://www.wikidata.org/entity/Q2572140,Wilhelm Brüning,1862,male,Germany,Europe,
3211,http://www.wikidata.org/entity/Q60997888,Leni Arnold,1937,female,Germany,Europe,
3212,http://www.wikidata.org/entity/Q42308357,Anne Alonzo,1985,female,France,Europe,
3213,http://www.wikidata.org/entity/Q7704338,Terry Eastwood,1943,male,United States,North America,archival science
3214,http://www.wikidata.org/entity/Q1581899,Hans Rall,1912,male,Germany,Europe,"archival science, history"
3215,http://www.wikidata.org/entity/Q133772054,Q133772054,1856,male,Spain,Europe,
3216,http://www.wikidata.org/entity/Q19736613,Karel Thir,1856,male,Czechoslovakia,Europe,"archival science, secondary education, regional history"
3217,http://www.wikidata.org/entity/Q16185366,Harlan Greene,1953,male,United States,North America,
3218,http://www.wikidata.org/entity/Q1332838,Elmar Schallert,1944,male,Austria,Europe,
3219,http://www.wikidata.org/entity/Q19720119,Paolo Emilio Bilotti,1860,male,Kingdom of Italy,Europe,
3220,http://www.wikidata.org/entity/Q1692998,Johann Christoph Allmayer-Beck,1918,male,Austria,Europe,"history, military history"
3221,http://www.wikidata.org/entity/Q6548057,Lilli Gjerløw,1910,female,Norway,Europe,
3222,http://www.wikidata.org/entity/Q113794516,Anna Krochmal,1965,female,Poland,Europe,
3223,http://www.wikidata.org/entity/Q95239029,Erich Langguth,1923,male,Germany,Europe,
3224,http://www.wikidata.org/entity/Q112491543,Richárd Horváth,1975,male,Hungary,Europe,"medieval studies, history"
3225,http://www.wikidata.org/entity/Q134831033,Saule Malikova,1962,female,Kazakhstan,Asia,
3226,http://www.wikidata.org/entity/Q6833212,Michael Ochs,1943,male,United States,North America,"photo archive, photographic documentation, photography"
3227,http://www.wikidata.org/entity/Q110480,Karl Bruchmann,1902,male,Germany,Europe,
3228,http://www.wikidata.org/entity/Q23765803,Margarete Hoffmann,1911,female,German Democratic Republic,Europe,
3229,http://www.wikidata.org/entity/Q95373719,Markéta Novotná,1959,female,Czech Republic,Europe,
3230,http://www.wikidata.org/entity/Q56825121,Wolfgang Scheffknecht,1959,male,Austria,Europe,
3231,http://www.wikidata.org/entity/Q15970885,Louis Esquieu,1865,male,France,Europe,
3232,http://www.wikidata.org/entity/Q5940545,José Ignacio Mantecón,1902,male,Spain,Europe,
3233,http://www.wikidata.org/entity/Q131843529,Q131843529,1867,male,German Reich,Europe,
3234,http://www.wikidata.org/entity/Q55399076,Morgan Poitiaux Robinson,1876,male,United States,North America,
3235,http://www.wikidata.org/entity/Q132156317,Louis Pirenne,1924,male,Kingdom of the Netherlands,Europe,
3236,http://www.wikidata.org/entity/Q50562251,Ignaz Zibermayr,1878,male,Austria,Europe,"archival science, history"
3237,http://www.wikidata.org/entity/Q1539386,Gottfried Opitz,1904,male,Germany,Europe,
3238,http://www.wikidata.org/entity/Q85981517,Andrej Čebotarev,1954,male,Croatia,Europe,"archival science, archaeology, history"
3239,http://www.wikidata.org/entity/Q9065976,Raimon Noguera i de Guzman,1897,male,Spain,Europe,
3240,http://www.wikidata.org/entity/Q26260410,Gertrude Enderle-Burcel,1950,female,Austria,Europe,
3241,http://www.wikidata.org/entity/Q29017944,Sergio Aguiar Castellano,1966,male,Spain,Europe,
3242,http://www.wikidata.org/entity/Q7358953,Roger Steffens,1942,male,United States,North America,reggae
3243,http://www.wikidata.org/entity/Q107505972,Carla Zarrilli,1953,female,Italy,Europe,
3244,http://www.wikidata.org/entity/Q95194103,Elfriede Goretzki,1909,female,Germany,Europe,
3245,http://www.wikidata.org/entity/Q4070259,Andrey Artizov,1958,male,Russia,Europe,"history, archival science"
3246,http://www.wikidata.org/entity/Q42341421,Agnès d'Angio-Barros,1969,female,France,Europe,
3247,http://www.wikidata.org/entity/Q59151197,Gavan McCarthy,1956,male,Australia,Oceania,
3248,http://www.wikidata.org/entity/Q29415206,Friedrich Frey,1867,male,Switzerland,Europe,
3249,http://www.wikidata.org/entity/Q1284011,Edgar Lersch,1945,male,Germany,Europe,"media history, theology, philosophy"
3250,http://www.wikidata.org/entity/Q11736185,Karol Maleczyński,1897,male,Poland,Europe,
3251,http://www.wikidata.org/entity/Q12017501,František Spurný,1927,male,Czechoslovakia,Europe,
3252,http://www.wikidata.org/entity/Q12023991,Jaroslav Očenášek,1901,male,Czechoslovakia,Europe,"music, organ performance, choir, archaeology, music education, regional history, museology"
3253,http://www.wikidata.org/entity/Q59489495,Edita Štěříková,1937,female,Czech Republic,Europe,
3254,http://www.wikidata.org/entity/Q39270820,Vicenç Salvador Torres Guerola,1965,male,Spain,Europe,
3255,http://www.wikidata.org/entity/Q2830756,Alban Cerisier,1972,male,France,Europe,
3256,http://www.wikidata.org/entity/Q16408539,Erik Tender,1902,male,"Estonia, Sweden",Europe,
3257,http://www.wikidata.org/entity/Q5713191,Sten Engström,1895,male,Sweden,Europe,
3258,http://www.wikidata.org/entity/Q67891841,Josef Karl Mayr,1885,male,"Austria–Hungary, Austria",Europe,archival science
3259,http://www.wikidata.org/entity/Q5573679,Johan Kielland Bergwitz,1874,male,Norway,Europe,
3260,http://www.wikidata.org/entity/Q95072160,František Linhart,1865,male,Czechoslovakia,Europe,"museum, history, education"
3261,http://www.wikidata.org/entity/Q16580340,Q16580340,1889,male,"Ukrainian People's Republic, Russian Empire, Czechoslovakia","Europe, North America","military history, creative and professional writing, ethnography"
3262,http://www.wikidata.org/entity/Q26462665,Rainer Egger,1935,male,Austria,Europe,
3263,http://www.wikidata.org/entity/Q30242319,Gilbert Coutaz,1954,male,Switzerland,Europe,
3264,http://www.wikidata.org/entity/Q1745464,Klaus Mlynek,1936,male,Germany,Europe,
3265,http://www.wikidata.org/entity/Q11217283,Bohdan Chudoba,1909,male,Czechoslovakia,Europe,
3266,http://www.wikidata.org/entity/Q116877972,Ambrus Pleidell,1900,male,Hungary,Europe,
3267,http://www.wikidata.org/entity/Q65645601,Gordana Šövegeš Lipovšek,1975,female,Slovenia,Europe,
3268,http://www.wikidata.org/entity/Q2898807,Bernard de Gaulejac,1903,male,France,Europe,
3269,http://www.wikidata.org/entity/Q38257926,Laurent Ferri,1972,male,France,Europe,
3270,http://www.wikidata.org/entity/Q4211597,Vasily Kaminsky,1899,male,"Ukrainian State, Ukrainian People's Republic, Soviet Union","Europe, Asia",history
3271,http://www.wikidata.org/entity/Q123122984,Gáspár Benedekfalvi,1903,male,Hungary,Europe,
3272,http://www.wikidata.org/entity/Q36386638,Noël Becquart,1920,male,France,Europe,
3273,http://www.wikidata.org/entity/Q15712604,Karel Stloukal,1887,male,Czechoslovakia,Europe,
3274,http://www.wikidata.org/entity/Q123118584,Iryna Vorobiova,1965,female,Ukraine,Europe,"museology, art project, history of Russian literature"
3275,http://www.wikidata.org/entity/Q2855774,François Avril,1938,male,France,Europe,"manuscript illumination, manuscript"
3276,http://www.wikidata.org/entity/Q375531,Adriano Cappelli,1859,male,Kingdom of Italy,Europe,
3277,http://www.wikidata.org/entity/Q118783026,Maurice Massip,1852,male,France,Europe,
3278,http://www.wikidata.org/entity/Q3057005,Ernest Hildesheimer,1912,male,France,Europe,
3279,http://www.wikidata.org/entity/Q112159,Alfons Maria Stickler,1910,male,Austria,Europe,
3280,http://www.wikidata.org/entity/Q890945,Bohumir Četyna,1906,male,Czechoslovakia,Europe,"drama, history, editing, journalism, ethnography, literature"
3281,http://www.wikidata.org/entity/Q2174178,Rudolf Zinnhobler,1931,male,Austria,Europe,
3282,http://www.wikidata.org/entity/Q95397369,Raisa Machatková,1932,female,"Czechoslovakia, Soviet Union","Europe, Asia",
3283,http://www.wikidata.org/entity/Q12115894,Oleh Kupchynskyi,1934,male,Ukraine,Europe,
3284,http://www.wikidata.org/entity/Q561804,Anton Aškerc,1856,male,Austria–Hungary,Europe,
